Source_Side,Status,Index_Entry,CIDOC_Type,Manual_Name,Manual_QID,Match_Type,File_Code,Extraction_Reason,Normalized_Name
Manual,Unmatched (Manual),,,Stefano Sadani,R189,,name-English_table.csv,Unmatched Manual & Non-Q ID,Stefano Sadani
Manual,Unmatched (Manual),,,Stella Rudolph,R190,,name-English_table.csv,Unmatched Manual & Non-Q ID,Stella Rudolph
Manual,Unmatched (Manual),,,Strength protecting Wisdom,A209,,work-English_table.csv,Unmatched Manual & Non-Q ID,Strength protecting Wisdom
Manual,Unmatched (Manual),,,Strozzi,G127,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Strozzi
Manual,Unmatched (Manual),,,Sulla maniera di Zorzone,A210,,work-English_table.csv,Unmatched Manual & Non-Q ID,Sulla maniera di Zorzone
Manual,Unmatched (Manual),,,Susanna,A211,,work-English_table.csv,Unmatched Manual & Non-Q ID,Susanna
Manual,Unmatched (Manual),,,Susanna and the Elders,A345,,work-English_table.csv,Unmatched Manual & Non-Q ID,Susanna and the Elders
Manual,Unmatched (Manual),,,Tarantella Dancers,A464,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tarantella Dancers
Manual,Unmatched (Manual),,,Tarquin and Lucretia and a Joseph,A212,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tarquin and Lucretia and a Joseph
Manual,Unmatched (Manual),,,Tavole Barberini,A329,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tavole Barberini
Manual,Unmatched (Manual),,,Temperance,A404,,work-English_table.csv,Unmatched Manual & Non-Q ID,Temperance
Manual,Unmatched (Manual),,,Tempest with Pyramus and Thisbe,A408,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tempest with Pyramus and Thisbe
Manual,Unmatched (Manual),,,Temple of Justice,G98,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Temple of Justice
Manual,Unmatched (Manual),,,Temple of Kronos,G122,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Temple of Kronos
Manual,Unmatched (Manual),,,Temple of Pallas,G121,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Temple of Pallas
Manual,Unmatched (Manual),,,Teodora dal Pozzo,R191,,name-English_table.csv,Unmatched Manual & Non-Q ID,Teodora dal Pozzo
Manual,Unmatched (Manual),,,Teodoro Correr,A213,,work-English_table.csv,Unmatched Manual & Non-Q ID,Teodoro Correr
Manual,Unmatched (Manual),,,Teresa Maria Marcellino,R192,,name-English_table.csv,Unmatched Manual & Non-Q ID,Teresa Maria Marcellino
Manual,Unmatched (Manual),,,The Adoration of the Lamb,A372,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Adoration of the Lamb
Manual,Unmatched (Manual),,,The Arrival at the Palace,A214,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Arrival at the Palace
Manual,Unmatched (Manual),,,The Ascension,A216,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Ascension
Manual,Unmatched (Manual),,,The Ascension of Christ,A217,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Ascension of Christ
Manual,Unmatched (Manual),,,The Assumption of the Blessed Luigi Gonzaga,A218,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Assumption of the Blessed Luigi Gonzaga
Manual,Unmatched (Manual),,,The Assumption of the Virgin,A219,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Assumption of the Virgin
Manual,Unmatched (Manual),,,The Banquet of Antony and Cleopatra,A220,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Banquet of Antony and Cleopatra
Manual,Unmatched (Manual),,,The Baptism,A465,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Baptism
Manual,Unmatched (Manual),,,The Bath of Diana,A221,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Bath of Diana
Manual,Unmatched (Manual),,,The Bathers,A222,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Bathers
Manual,Unmatched (Manual),,,The Beheading of St Paul,A223,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Beheading of St Paul
Manual,Unmatched (Manual),,,The Capture of Syracuse with the Death of Archimedes,A224,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Capture of Syracuse with the Death of Archimedes
Manual,Unmatched (Manual),,,The Circumcision,A225,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Circumcision
Manual,Unmatched (Manual),,,The Confession,A226,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Confession
Manual,Unmatched (Manual),,,The Conspiracy of Catiline,A227,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Conspiracy of Catiline
Manual,Unmatched (Manual),,,The Continence of Scipio,A466,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Continence of Scipio
Manual,Unmatched (Manual),,,The Crossing of the Red Sea,A228,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Crossing of the Red Sea
Manual,Unmatched (Manual),,,The Death of Regulus,A229,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Death of Regulus
Manual,Unmatched (Manual),,,The Death of St Francis Xavier,A230,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Death of St Francis Xavier
Manual,Unmatched (Manual),,,The Deposition from the Cross,A231,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Deposition from the Cross
Manual,Unmatched (Manual),,,The Deposition from the Cross/Deposition,A232,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Deposition from the Cross/Deposition
Manual,Unmatched (Manual),,,The Descent from the Cross,A233,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Descent from the Cross
Manual,Unmatched (Manual),,,The Ecstasy of St Margaret,A234,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Ecstasy of St Margaret
Manual,Unmatched (Manual),,,The Exodus,A235,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Exodus
Manual,Unmatched (Manual),,,The Fall of Manna,A236,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Fall of Manna
Manual,Unmatched (Manual),,,The Fall of Phaethon,A237,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Fall of Phaethon
Manual,Unmatched (Manual),,,The Fall of the Giants,A238,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Fall of the Giants
Manual,Unmatched (Manual),,,The Finding of Moses,A239,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Finding of Moses
Manual,Unmatched (Manual),,,The Flagellation,A240,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Flagellation
Manual,Unmatched (Manual),,,The Flight into Egypt,A312,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Flight into Egypt
Manual,Unmatched (Manual),,,The Four Continents paying homage to Karl Philip von Greiffenklau,A242,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Four Continents paying homage to Karl Philip von Greiffenklau
Manual,Unmatched (Manual),,,The Four Elements,A243,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Four Elements
Manual,Unmatched (Manual),,,The Four Seasons,A467,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Four Seasons
Manual,Unmatched (Manual),,,The Glorification of the Trinity with the Adoration of the instruments of Passion,A6,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Glorification of the Trinity with the Adoration of the instruments of Passion
Manual,Unmatched (Manual),,,The Glory of St Dominic,A244,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Glory of St Dominic
Manual,Unmatched (Manual),,,The Glory of St. Luigi Gonzaga,A245,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Glory of St. Luigi Gonzaga
Manual,Unmatched (Manual),,,The Hunt of Meleager,A468,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Hunt of Meleager
Manual,Unmatched (Manual),,,The Infant Jupiter handed over by Cybele to the Corybantes to befed,A246,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Infant Jupiter handed over by Cybele to the Corybantes to befed
Manual,Unmatched (Manual),,,The Judgement of Paris,A247,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Judgement of Paris
Manual,Unmatched (Manual),,,The Justice of Solomon,A248,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Justice of Solomon
Manual,Unmatched (Manual),,,The Killing of Sisera,A249,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Killing of Sisera
Manual,Unmatched (Manual),,,The Last Judgement,A250,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Last Judgement
Manual,Unmatched (Manual),,,The Levites,A251,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Levites
Manual,Unmatched (Manual),,,The Life of Cato,A252,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Life of Cato
Manual,Unmatched (Manual),,,The Life of Constantine,A253,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Life of Constantine
Manual,Unmatched (Manual),,,The Life of St. Ursula,A254,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Life of St. Ursula
Manual,Unmatched (Manual),,,The Marriage of Peleus,A255,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Marriage of Peleus
Manual,Unmatched (Manual),,,The Martyrdom of St. Andrew,A256,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Martyrdom of St. Andrew
Manual,Unmatched (Manual),,,The Massacre of the Innocents,A257,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Massacre of the Innocents
Manual,Unmatched (Manual),,,The Nativity,A258,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Nativity
Manual,Unmatched (Manual),,,The Nativity,A259,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Nativity
Manual,Unmatched (Manual),,,The Nativity,A260,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Nativity
Manual,Unmatched (Manual),,,The Painter's Family,A261,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Painter's Family
Manual,Unmatched (Manual),,,The Parlor,A262,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Parlor
Manual,Unmatched (Manual),,,The Pool of Bethesda,A263,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Pool of Bethesda
Manual,Unmatched (Manual),,,The Power of Love,A469,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Power of Love
Manual,Unmatched (Manual),,,The Presentation of Jesus in the Temple,A313,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Presentation of Jesus in the Temple
Manual,Unmatched (Manual),,,The Punishment of the Prophet Ananias,A264,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Punishment of the Prophet Ananias
Manual,Unmatched (Manual),,,The Rape of Ganymede,A265,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of Ganymede
Manual,Unmatched (Manual),,,The Rape of Ganymede,A470,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of Ganymede
Manual,Unmatched (Manual),,,The Rape of Proserpina,A471,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of Proserpina
Manual,Unmatched (Manual),,,The Rape of the Sabine Women,A266,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Rape of the Sabine Women
Manual,Unmatched (Manual),,,The Road to Calvary,A268,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Road to Calvary
Manual,Unmatched (Manual),,,The Sacrifice of Iphigenia,A472,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Sacrifice of Iphigenia
Manual,Unmatched (Manual),,,The Sacrifice of Isaac,A269,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Sacrifice of Isaac
Manual,Unmatched (Manual),,,The Sacrifice of Polyxena,A270,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Sacrifice of Polyxena
Manual,Unmatched (Manual),,,The Strada Emmanuela,G97,,gio-English_table.csv,Unmatched Manual & Non-Q ID,The Strada Emmanuela
Manual,Unmatched (Manual),,,The Three Angels visiting Abraham,A272,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Three Angels visiting Abraham
Manual,Unmatched (Manual),,,The Three Graces,A273,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Three Graces
Manual,Unmatched (Manual),,,The Virgin Giving the Habit to Saint Teresa,A473,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Virgin Giving the Habit to Saint Teresa
Manual,Unmatched (Manual),,,The Visitation,A274,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Visitation
Manual,Unmatched (Manual),,,"The War between the Romans and the Sabines, and Coriolanus and his Mother",A275,,work-English_table.csv,Unmatched Manual & Non-Q ID,"The War between the Romans and the Sabines, and Coriolanus and his Mother"
Manual,Unmatched (Manual),,,The Woman taken in Adultery,A276,,work-English_table.csv,Unmatched Manual & Non-Q ID,The Woman taken in Adultery
Manual,Unmatched (Manual),,,The artist with a group of friends,A215,,work-English_table.csv,Unmatched Manual & Non-Q ID,The artist with a group of friends
Manual,Unmatched (Manual),,,The forge of Vulcan,A241,,work-English_table.csv,Unmatched Manual & Non-Q ID,The forge of Vulcan
Manual,Unmatched (Manual),,,The stoning of Zechariah,A271,,work-English_table.csv,Unmatched Manual & Non-Q ID,The stoning of Zechariah
Manual,Unmatched (Manual),,,Theodor Helm Breaker,R193,,name-English_table.csv,Unmatched Manual & Non-Q ID,Theodor Helm Breaker
Manual,Unmatched (Manual),,,Third Colonnade for St. Peter's Square (unfinished),A277,,work-English_table.csv,Unmatched Manual & Non-Q ID,Third Colonnade for St. Peter's Square
Manual,Unmatched (Manual),,,"Three Dominican Saints: Vincent, Hyacinth and Lawrence",A278,,work-English_table.csv,Unmatched Manual & Non-Q ID,"Three Dominican Saints: Vincent, Hyacinth and Lawrence"
Manual,Unmatched (Manual),,,Three Portraits of Dogs,A314,,work-English_table.csv,Unmatched Manual & Non-Q ID,Three Portraits of Dogs
Manual,Unmatched (Manual),,,Tiberio Roberti,R93,,name-English_table.csv,Unmatched Manual & Non-Q ID,Tiberio Roberti
Manual,Unmatched (Manual),,,Tiepolo's Etchings,A279,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tiepolo's Etchings
Manual,Unmatched (Manual),,,Titus,A280,,work-English_table.csv,Unmatched Manual & Non-Q ID,Titus
Manual,Unmatched (Manual),,,Torre dell'Orologio,G141,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Torre dell'Orologio
Manual,Unmatched (Manual),,,Tre Animali,A281,,work-English_table.csv,Unmatched Manual & Non-Q ID,Tre Animali
Manual,Unmatched (Manual),,,Triumph of the Arts,A282,,work-English_table.csv,Unmatched Manual & Non-Q ID,Triumph of the Arts
Manual,Unmatched (Manual),,,Triumph of the Faith,A283,,work-English_table.csv,Unmatched Manual & Non-Q ID,Triumph of the Faith
Manual,Unmatched (Manual),,,Twelve Apostles,A474,,work-English_table.csv,Unmatched Manual & Non-Q ID,Twelve Apostles
Manual,Unmatched (Manual),,,Twelve Watercolors of Venetian Women,A475,,work-English_table.csv,Unmatched Manual & Non-Q ID,Twelve Watercolors of Venetian Women
Manual,Unmatched (Manual),,,Two Baskets of Fruit and Flowers,A284,,work-English_table.csv,Unmatched Manual & Non-Q ID,Two Baskets of Fruit and Flowers
Manual,Unmatched (Manual),,,Ufficio dell' Assessore Comunale alle Belle Arti,G81,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Ufficio dell' Assessore Comunale alle Belle Arti
Manual,Unmatched (Manual),,,Umoristi,G14,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Umoristi
Manual,Unmatched (Manual),,,Un trionfo d'armi,A285,,work-English_table.csv,Unmatched Manual & Non-Q ID,Un trionfo d'armi
Manual,Unmatched (Manual),,,Urbino Cathedral,G54,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Urbino Cathedral
Manual,Unmatched (Manual),,,Vanita,A287,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vanita
Manual,Unmatched (Manual),,,Varj Capriccj,A288,,work-English_table.csv,Unmatched Manual & Non-Q ID,Varj Capriccj
Manual,Unmatched (Manual),,,Vatican Papal Basilica,G40,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Vatican Papal Basilica
Manual,Unmatched (Manual),,,Venetian Military Republic,G48,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venetian Military Republic
Manual,Unmatched (Manual),,,Venice Notarial Section,G142,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice Notarial Section
Manual,Unmatched (Manual),,,Venice-Inquisitori di Stato,G82,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Inquisitori di Stato
Manual,Unmatched (Manual),,,Venice-Inquisiwri,G83,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Inquisiwri
Manual,Unmatched (Manual),,,Venice-Sezione Notarile,G123,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Sezione Notarile
Manual,Unmatched (Manual),,,Venice-Stampe,G84,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Venice-Stampe
Manual,Unmatched (Manual),,,Ventura Carrara,R194,,name-English_table.csv,Unmatched Manual & Non-Q ID,Ventura Carrara
Manual,Unmatched (Manual),,,Ventura Rossi,R196,,name-English_table.csv,Unmatched Manual & Non-Q ID,Ventura Rossi
Manual,Unmatched (Manual),,,Venus Leaving the Bath,A291,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus Leaving the Bath
Manual,Unmatched (Manual),,,Venus Mourning over the Death of Adonis,A292,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus Mourning over the Death of Adonis
Manual,Unmatched (Manual),,,Venus and Adonis,A289,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus and Adonis
Manual,Unmatched (Manual),,,Venus and Adonis,A290,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus and Adonis
Manual,Unmatched (Manual),,,Venus and Amor,A480,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus and Amor
Manual,Unmatched (Manual),,,Venus playing with Cupid,A293,,work-English_table.csv,Unmatched Manual & Non-Q ID,Venus playing with Cupid
Manual,Unmatched (Manual),,,Via Chiara,G66,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Via Chiara
Manual,Unmatched (Manual),,,Via Crucis,A476,,work-English_table.csv,Unmatched Manual & Non-Q ID,Via Crucis
Manual,Unmatched (Manual),,,Via de' Giubbonari,G62,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Via de' Giubbonari
Manual,Unmatched (Manual),,,Vienna Foscarini,R197,,name-English_table.csv,Unmatched Manual & Non-Q ID,Vienna Foscarini
Manual,Unmatched (Manual),,,View of the Grand Canal,A294,,work-English_table.csv,Unmatched Manual & Non-Q ID,View of the Grand Canal
Manual,Unmatched (Manual),,,Vigilance,A295,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vigilance
Manual,Unmatched (Manual),,,Vigilie di S. Pietro,A296,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vigilie di S. Pietro
Manual,Unmatched (Manual),,,Villa Cordellina,G31,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Villa Cordellina
Manual,Unmatched (Manual),,,Villa d'Arcetri,G135,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Villa d'Arcetri
Manual,Unmatched (Manual),,,Village Scene,A297,,work-English_table.csv,Unmatched Manual & Non-Q ID,Village Scene
Manual,Unmatched (Manual),,,Vincenzo Costaguti,R198,,name-English_table.csv,Unmatched Manual & Non-Q ID,Vincenzo Costaguti
Manual,Unmatched (Manual),,,Vincenzo Giustiniani,A298,,work-English_table.csv,Unmatched Manual & Non-Q ID,Vincenzo Giustiniani
Manual,Unmatched (Manual),,,Vincenzo da Canal,R199,,name-English_table.csv,Unmatched Manual & Non-Q ID,Vincenzo da Canal
Manual,Unmatched (Manual),,,Virgil Bassanino,R202,,name-English_table.csv,Unmatched Manual & Non-Q ID,Virgil Bassanino
