Source_Side,Status,Index_Entry,CIDOC_Type,Manual_Name,Manual_QID,Match_Type,File_Code,Extraction_Reason
Manual,Unmatched (Manual),,,Portrait of Streit's Sister,A179,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portrait of Teodoro Correr,A365,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portrait of a Cook,A405,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portrait of the Queen of Prussia,A386,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portrait of the artist and his publisher Albrizzi,A180,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portraits of Venetian Cardinals,A183,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portraits of Venetian Popes,A184,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portraits of the Count and Countess of Monterrey,A181,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Portraits of the Doges of Venice,A182,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Potiphar,A344,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Powers of Eloquence,A1,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Presenzini Cigoli,R175,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Protestant cemetery of S. Cristoforo,G140,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Provencal antiquary Peiresc,G76,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Prudence and Justice,A185,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Pyrrhus and Demetrius,A449,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,"Quadi, che rappresentano fatti della Sacra Scrittura",A186,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Queen Jezebel torn to pieces by Dogs,A450,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Raccolta di centododici stampe,A360,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Raffaelo Marchesi,R176,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Rape of Europa,A389,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Rape of Helen,A187,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Rape of the Sabines,A330,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Raphael Loggias,G26,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Rebecca and Eliezer,A402,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Regulus killed by the Carthaginians,A188,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Relief of Field Marshal Schulenburg,A189,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Religion trampling on Heresy,A190,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Religious Decorations at Whitehall,A451,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Renier Zeno,R177,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Ritratto con aistallo,A452,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Robert Alexander Waller Fund,G133,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Roberto Lanetti,R179,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Rococo Pavilion,G115,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Romulm and Remus,A407,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Romulus and Remus,A343,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Rosalba Lorenzetti,R180,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Royal chapel,G103,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Ruins of the Church of the Cross,A453,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Rules of the Order,A191,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S. Angelo,G117,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S. Canciano,G58,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S. Gerolamo nel Deserto,A328,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S. Giorgio Maggiore,G170,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S. Lorenzo,G118,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S.Giovanni Decollato,G172,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S.Maria della Concezione,G174,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,S.Maria della Vittoria,G173,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,SS. Cosma e Damiano alia Giudecca,G175,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sacrifice of Abraham,A192,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sacrifice of Iphigenia,A324,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sacrifices to Priapus,A193,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Saints Nereus and Achilleus,G105,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Saints Peter and Paul Baptising in the Mamertine Prison,A194,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Salone,G119,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Salumieri Guild,G20,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Samson,A195,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Samson killing a thousand with a jawbone,A342,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,San Giovanni in Laterano,G5,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,San Niccolo al Lido,G129,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,San Sebastiano fuori le mura,G7,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,"San Zaccaria, Venice",G171,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Santa Maria sopra Minerva,G27,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Santi Quattro Coronati,G61,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sapienza,G13,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Scala Regia,A454,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Scenes from the Aeneid,A196,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Scenes from the Life of Scipio Africanus,A455,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Scenes of Christian Warfare,A456,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Scenes of Venetian Noble Life,A457,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,School of Carlo Cignani,G77,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sculptures for the Cathedral,A458,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sebastiano Molino,R184,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Self-Portrait as David,A197,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Seminario Patriarcale,G38,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Serapis,A459,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Series of Egyptian Figures,A460,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Series of Etruscan Phallic Symbols,A461,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Service de Documentation Photographique des Musees Nationaux,G78,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,"Sezione Notarile, Venice",G21,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sheila Rinehart,R185,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Silvia Meloni Trkulja,R186,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Silvio Ubaldi,R187,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Society of Arcadia,G6,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Socrates,A409,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Solomon,A395,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Solomon adoring the Idols,A198,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Solomon and Bathsheba,A199,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sophia Dorothea,R188,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sophronia and Olindo,A317,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Soprintendenza alle Gallerie,G160,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St Benedict,G106,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St Francis in Assisi,G177,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St Lawrence,G110,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St Stanislas Kostka,A354,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St Stanislas Kostka on his deathbed,A200,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St Teresa wounded by Christ,A201,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Andrew's Temple Church,G104,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Dominic Church,G176,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Dominic instituting the Rosary,A202,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Domitilla,A359,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Eustace hunting,A203,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Helen finding the True Cross,A400,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. John and St. Charles Borromeo,A204,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. John the Baptist,A361,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Luigi Gonzaga,A205,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Mark,A378,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Peter receiving the Keys,A357,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Peter's Basilica,A462,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Philip Neri and the Virgin,A335,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. Romualdo,A327,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. William of Aquitaine,A316,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St. William of Aquitaine,A367,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,St.Lawrenc,G107,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Stamperia Albrizziana,G47,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Standard Bearer,A206,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,State Papers,G80,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,State Squidition,G79,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Statue of Antenor,A207,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Statue of Field Marshal Schulenburg,A208,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Statue of Field Marshal Schulenburg,A353,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Statues for the Lateran Basilica,A463,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Stefano Sadani,R189,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Stella Rudolph,R190,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Strength protecting Wisdom,A209,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Strozzi,G127,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Sulla maniera di Zorzone,A210,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Susanna,A211,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Susanna and the Elders,A345,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Tarantella Dancers,A464,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Tarquin and Lucretia and a Joseph,A212,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Tavole Barberini,A329,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Temperance,A404,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Tempest with Pyramus and Thisbe,A408,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Temple of Justice,G98,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Temple of Kronos,G122,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Temple of Pallas,G121,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Teodora dal Pozzo,R191,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Teodoro Correr,A213,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Teresa Maria Marcellino,R192,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Adoration of the Lamb,A372,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Arrival at the Palace,A214,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Ascension,A216,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Ascension of Christ,A217,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Assumption of the Blessed Luigi Gonzaga,A218,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Assumption of the Virgin,A219,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Banquet of Antony and Cleopatra,A220,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Baptism,A465,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Bath of Diana,A221,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Bathers,A222,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Beheading of St Paul,A223,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Capture of Syracuse with the Death of Archimedes,A224,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Circumcision,A225,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Confession,A226,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Conspiracy of Catiline,A227,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Continence of Scipio,A466,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Crossing of the Red Sea,A228,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Death of Regulus,A229,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Death of St Francis Xavier,A230,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Deposition from the Cross,A231,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Deposition from the Cross/Deposition,A232,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Descent from the Cross,A233,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Ecstasy of St Margaret,A234,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Exodus,A235,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Fall of Manna,A236,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Fall of Phaethon,A237,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Fall of the Giants,A238,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Finding of Moses,A239,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Flagellation,A240,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Flight into Egypt,A312,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Four Continents paying homage to Karl Philip von Greiffenklau,A242,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Four Elements,A243,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Four Seasons,A467,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Glorification of the Trinity with the Adoration of the instruments of Passion,A6,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Glory of St Dominic,A244,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Glory of St. Luigi Gonzaga,A245,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Hunt of Meleager,A468,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Infant Jupiter handed over by Cybele to the Corybantes to befed,A246,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Judgement of Paris,A247,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Justice of Solomon,A248,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Killing of Sisera,A249,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Last Judgement,A250,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Levites,A251,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Life of Cato,A252,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Life of Constantine,A253,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Life of St. Ursula,A254,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Marriage of Peleus,A255,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Martyrdom of St. Andrew,A256,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Massacre of the Innocents,A257,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Nativity,A258,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Nativity,A259,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Nativity,A260,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Painter's Family,A261,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Parlor,A262,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Pool of Bethesda,A263,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Power of Love,A469,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Presentation of Jesus in the Temple,A313,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Punishment of the Prophet Ananias,A264,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Rape of Ganymede,A265,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Rape of Ganymede,A470,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Rape of Proserpina,A471,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Rape of the Sabine Women,A266,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Road to Calvary,A268,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Sacrifice of Iphigenia,A472,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Sacrifice of Isaac,A269,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Sacrifice of Polyxena,A270,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Strada Emmanuela,G97,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Three Angels visiting Abraham,A272,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Three Graces,A273,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Virgin Giving the Habit to Saint Teresa,A473,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Visitation,A274,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,"The War between the Romans and the Sabines, and Coriolanus and his Mother",A275,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The Woman taken in Adultery,A276,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The artist with a group of friends,A215,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The forge of Vulcan,A241,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,The stoning of Zechariah,A271,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Theodor Helm Breaker,R193,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Third Colonnade for St. Peter's Square (unfinished),A277,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,"Three Dominican Saints: Vincent, Hyacinth and Lawrence",A278,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Three Portraits of Dogs,A314,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Tiberio Roberti,R93,,name-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Tiepolo's Etchings,A279,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Titus,A280,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Torre dell'Orologio,G141,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Tre Animali,A281,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Triumph of the Arts,A282,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Triumph of the Faith,A283,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Twelve Apostles,A474,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Twelve Watercolors of Venetian Women,A475,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Two Baskets of Fruit and Flowers,A284,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Ufficio dell' Assessore Comunale alle Belle Arti,G81,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Umoristi,G14,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Un trionfo d'armi,A285,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Urbino Cathedral,G54,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Vanita,A287,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Varj Capriccj,A288,,work-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Vatican Papal Basilica,G40,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Venetian Military Republic,G48,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Venice Notarial Section,G142,,gio-English_table.csv,Unmatched Manual & Non-Q ID
Manual,Unmatched (Manual),,,Venice-Inquisitori di Stato,G82,,gio-English_table.csv,Unmatched Manual & Non-Q ID
